<<<<<<< HEAD
demandId,sourceId,sinkId,demandVolume,arriveTime
2310,2590,3361,100,42
2311,4648,4527,50,22
2312,4890,4820,75,36
2313,1545,1024,75,37
2314,3598,4799,100,3
2315,341,1018,100,1
2316,148,3883,75,30
2317,3481,1895,100,16
2318,2675,2216,50,8
2319,807,4509,100,15
2320,176,27,50,20
2321,656,4825,75,26
2322,2451,3193,50,5
2323,3126,2021,100,38
2324,3886,3704,50,50
2325,3867,3909,50,13
2326,1623,1241,75,47
2327,4554,4636,100,14
2328,4464,4883,75,32
2329,1665,4677,100,23
2330,205,144,75,4
2331,4655,4469,50,13
2332,2133,2668,100,49
2333,3328,2592,100,39
2334,2335,2816,75,44
2335,859,1222,50,29
2336,4127,4555,75,34
2337,969,1572,75,5
2338,133,145,50,31
2339,4852,4811,50,18
2340,200,4230,50,7
2341,4111,4435,50,9
2342,1248,1441,50,49
2343,1721,4685,50,39
2344,217,1476,50,44
2345,1066,951,100,13
2346,143,220,100,5
2347,1712,2564,50,2
2348,1908,2045,50,18
2349,1787,3907,100,19
2350,1481,954,100,2
2351,1340,991,50,39
2352,1040,846,100,38
2353,1042,1120,50,35
2354,1679,1757,100,41
2355,2391,4281,100,45
2356,4818,4867,50,37
2357,1723,4966,75,43
2358,4122,4266,75,19
2359,240,89,75,10
2360,3314,2413,50,7
2361,2,174,100,6
2362,4372,4212,100,36
2363,4530,4487,100,2
2364,1095,1565,100,9
2365,17,113,50,42
2366,476,283,50,12
2367,4377,4262,75,25
2368,1233,1284,100,46
2369,1696,4582,100,13
2370,193,43,50,28
2371,3202,2587,50,14
2372,470,4993,75,40
2373,2662,3414,75,31
2374,3525,3469,50,19
2375,3289,2046,100,44
2376,4434,4363,50,30
2377,4517,4672,50,0
2378,3049,2093,100,13
2379,2553,1951,100,35
2380,3583,3019,100,5
2381,1008,1139,100,7
2382,4069,4224,100,50
2383,384,4279,75,18
2384,2910,2371,50,20
2385,3188,2769,50,7
2386,208,242,50,46
2387,4113,4332,50,50
2388,351,1736,50,1
2389,4346,4380,50,17
2390,266,520,75,37
2391,2750,2541,75,27
2392,3938,3898,50,31
2393,199,1249,50,16
2394,2286,2491,100,30
2395,1294,1477,75,22
2396,4439,4298,50,45
2397,162,750,75,29
2398,763,3603,75,48
2399,3746,4733,100,9
2400,4407,4285,75,45
2401,3016,2733,100,29
2402,3871,4034,50,14
2403,3607,3800,50,24
2404,829,1547,100,13
2405,3887,3938,50,25
2406,243,356,50,12
2407,3058,4531,100,31
2408,3128,2032,100,32
2409,2966,2195,100,4
2410,2725,3306,50,41
2411,4156,4171,100,47
2412,1880,2961,50,20
2413,4364,4186,100,48
2414,2191,1929,75,1
2415,2964,3274,50,48
2416,302,4562,100,39
2417,721,3178,75,49
2418,145,184,50,3
2419,2725,2788,75,25
2420,2235,1998,75,1
2421,4276,4149,50,22
2422,1388,1310,100,38
2423,4835,4919,75,25
2424,714,1572,100,25
2425,333,296,75,43
2426,2716,2833,100,15
2427,4638,4765,100,8
2428,3226,2322,50,13
2429,1794,1764,100,29
2430,3618,3644,50,1
2431,4349,4422,75,6
2432,4775,4702,100,43
2433,230,24,75,33
2434,337,469,50,50
2435,25,105,50,37
2436,1932,2928,75,4
2437,4085,4284,75,41
2438,588,699,50,35
2439,2224,3925,75,12
2440,759,1705,50,11
2441,738,3607,50,19
2442,76,174,50,1
2443,497,1790,75,21
2444,534,259,100,49
2445,2098,3340,75,18
2446,4497,4528,75,44
2447,2139,1899,100,44
2448,3589,1902,100,35
2449,560,708,50,39
2450,1198,966,100,10
2451,4195,4189,50,29
2452,3787,3914,75,38
2453,2552,2936,100,0
2454,4055,4093,100,31
2455,3743,4006,50,9
2456,2478,2200,100,20
2457,2703,3089,100,44
2458,337,372,50,43
2459,954,1331,75,35
2460,2792,4259,75,47
2461,128,1785,75,22
2462,3592,3659,75,7
2463,608,1725,50,39
2464,4405,4209,50,36
2465,1807,1824,75,50
2466,2030,3301,50,13
2467,2620,3463,75,33
2468,4060,4838,50,49
2469,4580,4991,50,27
2470,1768,4127,75,34
2471,4343,4283,100,13
2472,523,4630,100,45
2473,2709,2179,75,12
2474,119,4885,75,36
2475,2817,3105,100,12
2476,4880,4848,50,15
2477,694,625,100,1
2478,3233,2224,50,16
2479,132,96,100,15
2480,2207,2709,75,16
2481,644,652,75,23
2482,4921,4925,100,19
2483,1120,1153,75,26
2484,3098,3214,75,33
2485,3377,4749,75,47
2486,3718,3702,75,45
2487,2845,2686,75,6
2488,2882,2791,75,14
2489,1828,1740,75,49
2490,611,680,50,8
2491,3521,2383,50,25
2492,306,4608,50,6
2493,2256,3433,75,21
2494,896,1179,75,10
2495,35,149,100,28
2496,3216,3298,75,25
2497,3588,3131,50,7
2498,4597,4774,75,22
2499,4197,4426,100,19
2500,112,2483,50,32
2501,1598,1355,50,7
2502,708,761,100,49
2503,697,702,75,16
2504,3573,3242,50,23
2505,1571,1450,75,11
2506,152,4778,100,7
2507,4942,4814,100,19
2508,1111,1618,100,13
2509,2860,2741,100,24
2510,4493,4759,50,4
2511,3138,3797,75,34
2512,4720,4458,75,7
2513,4257,4325,50,19
2514,243,187,75,1
2515,4670,4756,50,24
2516,527,478,50,5
2517,4815,4969,100,38
2518,4769,4589,50,25
2519,159,384,100,47
2520,1030,890,50,50
2521,841,1439,75,21
2522,2514,2696,75,45
2523,508,511,100,17
2524,1275,1125,75,22
2525,3419,3046,75,11
2526,813,917,100,25
2527,4433,4350,100,15
2528,359,522,75,32
2529,808,961,75,49
2530,1067,1084,50,31
2531,2994,3115,75,5
2532,1208,793,75,1
2533,4882,4997,50,18
2534,834,772,100,17
2535,2526,2024,100,43
2536,3478,2833,75,17
2537,4952,4918,75,36
2538,568,4688,75,43
2539,4818,4997,75,50
2540,1697,1719,75,1
2541,4785,4930,50,14
2542,3495,3773,50,5
2543,1768,1818,50,38
2544,3640,3756,75,41
2545,1033,4579,50,9
2546,3238,2617,75,49
2547,2683,1964,50,14
2548,4053,4077,100,24
2549,3565,3508,100,30
2550,1086,887,75,43
2551,4970,4839,50,44
2552,3871,3668,50,41
2553,3604,3940,100,49
2554,3442,2196,75,47
2555,3612,3714,50,24
2556,4719,4724,100,14
2557,4762,4451,100,23
2558,1893,2178,100,50
2559,1481,1113,50,37
2560,4585,4664,75,43
2561,975,1506,100,28
2562,3659,3694,50,50
2563,1246,1074,100,12
2564,28,222,75,1
2565,3107,3011,100,38
2566,4928,4819,100,5
2567,2108,3095,75,43
2568,402,371,75,2
2569,915,1597,100,7
2570,429,533,50,12
2571,1641,1716,75,44
2572,2249,3215,75,48
2573,2693,1934,50,15
2574,3268,3244,75,33
2575,267,626,100,16
2576,4444,4684,100,17
2577,1495,1052,50,47
2578,3996,3621,75,29
2579,4399,4973,50,0
2580,2270,2031,100,26
2581,457,295,50,31
2582,2562,4425,100,21
2583,1578,1264,100,42
2584,902,4038,100,21
2585,1486,1544,100,7
2586,4627,4559,75,11
2587,197,4794,100,22
2588,899,1149,75,18
2589,2786,1880,100,47
2590,2689,1967,75,27
2591,4253,4173,100,21
2592,2756,3566,75,8
2593,45,220,50,47
2594,62,6,100,30
2595,1957,4744,100,44
2596,1591,1525,75,27
2597,187,70,50,30
2598,928,1472,75,10
2599,4630,4732,100,0
2600,2341,2097,50,7
2601,4252,4073,75,47
2602,2749,1956,100,4
2603,4865,4984,100,28
2604,715,1711,50,17
2605,1412,1371,75,29
2606,164,1059,100,42
2607,4848,4953,75,44
2608,1760,1652,75,37
2609,62,200,50,14
2610,1683,1701,75,43
2611,741,1713,50,26
2612,2211,3090,100,13
2613,1660,1755,100,14
2614,466,452,50,27
2615,4880,4802,75,46
2616,159,4914,100,38
2617,2474,2787,75,45
2618,473,649,50,43
2619,1585,831,100,2
2620,1647,1724,50,5
2621,4054,4793,75,0
2622,3168,2052,75,35
2623,3753,3808,50,8
2624,3039,1994,100,45
2625,1076,843,100,18
2626,2497,2773,100,41
2627,450,393,75,28
2628,1653,1803,75,4
2629,4680,4925,100,47
2630,3655,3885,50,2
2631,204,3814,75,49
2632,762,3339,100,19
2633,1105,1164,100,18
2634,2349,3691,50,44
2635,2881,4843,75,11
2636,2678,2988,100,45
2637,721,4895,100,15
2638,1015,1530,75,45
2639,4426,4097,75,49
2640,773,1592,50,50
2641,2203,1920,100,12
2642,2363,2312,100,13
2643,4405,4413,75,10
2644,3478,3265,100,34
2645,2697,2460,75,45
2646,1341,903,75,25
2647,4009,3794,100,31
2648,1152,4934,100,35
2649,3687,4842,50,42
2650,2352,3141,50,3
2651,372,1505,50,26
2652,1665,1640,75,24
2653,1912,3046,75,40
2654,1868,2001,75,45
2655,1546,1584,75,6
2656,908,984,50,21
2657,1797,3628,100,35
2658,3113,1886,50,46
2659,3547,2525,100,4
2660,761,4189,100,29
2661,645,560,50,43
2662,1098,4664,100,50
2663,2010,2281,100,17
2664,797,770,50,46
2665,2450,2371,50,31
2666,1559,1543,100,36
2667,3463,2176,50,7
2668,1744,3831,75,7
2669,844,1191,50,19
2670,1808,4069,75,16
2671,1072,3363,75,24
2672,4667,4442,100,41
2673,1689,1725,50,6
2674,1709,1672,100,32
2675,3661,3914,50,3
2676,3611,3919,100,29
2677,3358,1977,75,19
2678,1905,3251,50,46
2679,3468,3421,75,31
2680,1231,1197,50,46
2681,1872,2748,100,33
2682,21,383,100,41
2683,1287,1445,75,45
2684,4025,4647,50,15
2685,468,4962,75,46
2686,2415,2513,100,30
2687,2295,2081,75,35
2688,1368,1482,100,46
2689,3401,3044,75,29
2690,761,1379,50,3
2691,1490,1285,75,35
2692,3138,2513,100,7
2693,145,364,100,9
2694,2761,2475,75,15
2695,602,697,50,21
2696,2135,2074,50,10
2697,3309,2960,50,48
2698,54,2542,100,46
2699,2563,2334,100,1
2700,38,94,100,10
2701,3299,2202,50,25
2702,1372,1310,75,36
2703,1276,1074,100,3
2704,4767,4523,100,26
2705,3396,2900,100,25
2706,520,514,75,46
2707,4506,4545,50,9
2708,3197,2857,100,27
2709,2462,2006,75,46
2710,40,103,50,35
2711,1424,1145,50,36
2712,3045,3095,100,23
2713,4190,4252,75,4
2714,2923,2745,75,19
2715,3029,3455,75,48
2716,1461,1321,100,33
2717,228,79,50,6
2718,3617,4021,100,0
2719,2156,2722,50,12
2720,1883,2070,100,47
2721,1710,1816,75,0
2722,2436,2544,100,37
2723,4645,4606,50,28
2724,4046,3844,50,15
2725,4820,4841,75,33
2726,774,820,50,33
2727,2935,3479,100,32
2728,1848,4508,100,26
2729,294,470,100,45
2730,876,924,75,48
2731,1076,1033,100,14
2732,3120,2835,50,2
2733,74,361,75,50
2734,2962,2740,100,2
2735,4020,3754,100,32
2736,33,1230,50,17
2737,965,813,100,17
2738,753,2416,100,9
2739,1425,1188,100,44
2740,171,25,100,27
2741,3706,3607,75,46
2742,737,837,75,34
2743,1892,3063,75,26
2744,3554,3111,100,11
2745,3549,3047,100,26
2746,140,4862,75,3
2747,2418,3648,75,18
2748,2421,2946,100,17
2749,810,1242,75,25
2750,3785,3976,75,28
2751,1288,781,50,27
2752,3176,2324,75,25
2753,2557,3065,75,43
2754,1960,3663,75,5
2755,2213,3336,100,32
2756,1433,1595,50,32
2757,304,4233,50,28
2758,3430,4811,100,17
2759,1628,784,75,30
2760,4130,4072,100,22
2761,2769,3229,50,2
2762,1214,1238,50,19
2763,1658,1797,75,48
2764,2739,3379,50,48
2765,4708,4522,50,3
2766,3413,3350,50,27
2767,3479,3181,50,25
2768,2921,3518,100,14
2769,216,4133,50,13
2770,3678,4048,50,47
2771,3776,3961,75,42
2772,3417,2441,75,22
2773,2852,2467,50,23
2774,308,4026,75,14
2775,259,2654,50,0
2776,4161,4388,100,45
2777,4096,4871,50,29
2778,4098,4291,75,49
2779,745,583,50,46
2780,756,4863,75,14
2781,2991,3083,75,5
2782,923,3712,75,32
2783,3704,3926,75,9
2784,2897,3054,100,9
2785,589,604,75,29
2786,4080,4070,75,47
2787,3811,3753,75,23
2788,1789,4939,50,8
2789,2998,2442,75,45
2790,1361,4606,100,12
2791,485,473,75,48
2792,1374,1304,100,36
2793,4330,4328,100,1
2794,232,108,50,46
2795,291,422,75,13
2796,412,447,75,46
2797,3326,3152,75,38
2798,2994,2298,50,12
2799,2775,2709,50,31
2800,80,9,75,14
2801,2177,2355,50,16
2802,2237,2102,50,9
2803,4360,4455,100,22
2804,1651,1769,100,25
2805,1654,4815,50,49
2806,3996,4914,100,14
2807,3210,3473,75,8
2808,2142,3538,50,31
2809,4015,4901,100,11
2810,3332,3425,50,21
2811,1943,4999,100,13
2812,2138,2317,50,2
2813,688,582,50,14
2814,2341,2326,100,30
2815,3225,2762,100,44
2816,2798,1962,100,3
2817,1197,1269,50,34
2818,2715,2930,100,37
2819,4149,4225,75,9
2820,3507,2865,100,13
2821,3984,3679,75,2
2822,4163,4492,50,47
2823,1639,1803,75,0
2824,658,3938,75,12
2825,578,4770,50,14
2826,3103,3251,50,43
2827,522,4192,50,40
2828,812,1085,100,34
2829,2296,2082,100,13
2830,562,2499,100,17
2831,53,1821,75,25
2832,1430,1579,100,49
2833,206,228,50,8
2834,2673,3545,75,41
2835,1783,4795,75,35
2836,2764,2790,100,0
2837,2159,2343,75,29
2838,1563,1409,50,28
2839,2465,2407,50,37
2840,3527,2468,100,45
2841,3710,4011,100,40
2842,3810,3744,75,48
2843,222,2314,100,43
2844,3755,4297,50,30
2845,3223,2294,75,36
2846,695,4696,100,24
2847,2196,3099,100,1
2848,4127,4665,100,40
2849,3013,3453,75,18
2850,2147,3024,75,45
2851,689,4240,75,19
2852,4207,4769,75,46
2853,4168,4141,100,9
2854,3376,2631,50,23
2855,1818,1694,75,42
2856,3500,2664,100,34
2857,2292,2482,50,29
2858,2832,3320,100,42
2859,892,1120,50,27
2860,2983,2448,75,1
2861,4690,4578,75,13
2862,4753,4499,100,9
2863,2557,1894,100,28
2864,297,1292,50,41
2865,2998,2015,100,27
2866,4491,4557,100,33
2867,1047,1450,75,39
2868,1987,3312,50,16
2869,4156,4407,100,8
2870,1920,3375,100,35
2871,3527,4505,50,40
2872,1419,1014,100,2
2873,78,654,50,38
2874,3770,4456,75,39
2875,2655,3316,100,29
2876,97,4653,100,43
2877,3096,3396,100,13
2878,2759,2027,100,13
2879,4967,4876,50,44
2880,590,1597,75,1
2881,69,1579,50,10
2882,69,4950,50,38
2883,1395,1369,100,23
2884,364,482,100,43
2885,2320,4048,75,22
2886,1818,1633,75,49
2887,4366,4088,50,43
2888,2433,3535,100,46
2889,794,1398,50,8
2890,1125,831,75,0
2891,4236,4274,75,27
2892,193,4984,75,47
2893,2372,2870,100,33
2894,2004,3030,75,40
2895,3968,3921,100,49
2896,2553,2597,50,25
2897,954,1264,100,29
2898,2406,3530,50,19
2899,1921,2311,75,26
2900,2530,3593,75,5
2901,633,4084,75,36
2902,4988,4976,100,43
2903,720,1694,100,27
2904,1259,2156,50,9
2905,4558,4734,100,37
2906,2361,2346,75,46
2907,4582,4634,100,5
2908,2633,3274,100,0
2909,2273,2172,50,33
2910,724,746,75,11
2911,2823,3075,75,9
2912,290,3660,75,24
2913,149,265,50,9
2914,1218,1274,50,20
2915,2920,2265,75,36
2916,2633,2896,75,15
2917,532,503,100,28
2918,160,3697,75,13
2919,833,1023,100,43
2920,2712,2217,75,14
2921,4448,4689,100,38
2922,491,307,75,39
2923,3160,2942,75,38
2924,1105,1546,75,0
2925,538,259,50,35
2926,3052,3212,100,22
2927,4477,4631,75,50
2928,358,1632,100,18
2929,357,285,75,23
2930,2554,3193,75,49
2931,1807,1633,100,41
2932,4511,4527,75,12
2933,406,336,50,30
2934,1943,2079,50,32
2935,1523,1369,75,13
2936,206,218,50,3
2937,523,3664,50,47
2938,4194,4071,50,1
2939,1368,900,100,9
2940,1148,1153,100,29
2941,24,39,50,24
2942,1314,1081,100,24
2943,2262,2334,50,43
2944,1761,1725,100,10
2945,110,4522,75,47
2946,2555,3572,75,42
2947,4197,4861,75,13
2948,1279,1176,100,45
2949,3904,3818,50,10
2950,136,221,100,13
2951,1530,822,75,32
2952,2598,2374,75,17
2953,3240,2837,100,13
2954,4176,4193,100,4
2955,3148,2606,75,42
2956,2343,2597,75,0
2957,3763,3944,50,37
2958,2695,2627,50,2
2959,2003,4188,100,0
2960,4521,4630,75,35
2961,4313,4083,100,27
2962,2482,2083,75,46
2963,3781,3704,100,1
2964,4409,4241,100,28
2965,4190,4253,50,47
2966,1005,1113,50,26
2967,3279,3301,75,19
2968,174,4967,75,49
2969,1491,1540,100,36
2970,1865,3895,100,44
2971,501,299,50,42
2972,3188,3297,75,32
2973,538,2327,75,39
2974,1442,1060,75,40
2975,1820,1738,75,5
2976,2713,3475,75,27
2977,3667,3743,50,50
2978,2352,3129,100,42
2979,4720,4480,50,38
2980,1686,1801,50,31
2981,52,3793,50,26
2982,1796,4152,75,49
2983,383,269,100,42
2984,900,1155,100,23
2985,3455,3568,100,35
2986,4581,4715,50,0
2987,4335,4416,75,22
2988,4638,4581,75,15
2989,577,619,100,17
2990,1553,1071,75,27
2991,2244,2530,100,19
2992,4435,4348,75,31
2993,3676,4639,50,44
2994,634,1821,50,34
2995,4538,4747,75,49
2996,695,766,100,3
2997,3745,4446,100,49
2998,4186,4310,100,20
2999,57,3684,50,32
3000,2652,3339,100,1
3001,3138,2707,100,21
3002,2711,3264,75,27
3003,369,4220,75,5
3004,572,645,100,12
3005,1826,1775,75,34
3006,3339,2373,75,47
3007,1366,801,75,28
3008,373,376,50,37
3009,1254,1448,100,48
3010,3506,2288,100,32
3011,682,1580,50,28
3012,136,46,75,15
3013,4997,4887,75,22
3014,842,1024,50,38
3015,54,3797,75,32
3016,1437,1494,75,39
3017,3448,1919,50,32
3018,932,806,50,25
3019,2722,2111,50,47
3020,1935,3399,75,3
3021,3900,4072,50,15
3022,762,743,50,32
3023,3389,2542,100,41
3024,926,828,100,43
3025,1202,829,75,17
3026,3242,2064,75,38
3027,4743,4492,100,10
3028,1988,2031,75,14
3029,3305,2044,75,49
3030,580,746,50,22
3031,2501,3541,75,33
3032,664,717,75,38
3033,524,1335,75,11
3034,149,3639,50,11
3035,4287,4375,50,43
3036,670,724,75,24
3037,4550,4664,50,15
3038,2873,2647,100,28
3039,3107,2014,50,0
3040,3632,3611,100,34
3041,1706,3906,50,13
3042,4246,4503,75,19
3043,4819,4839,75,39
3044,618,558,75,24
3045,1110,990,75,0
3046,3226,2755,75,37
3047,456,1646,50,13
3048,1119,1112,75,25
3049,1542,1438,75,28
3050,843,769,75,29
3051,1753,1813,75,47
3052,1364,4914,100,7
3053,2934,2944,100,47
3054,655,4640,50,27
3055,3092,2320,50,11
3056,190,573,50,7
3057,3364,2565,75,2
3058,1798,1863,50,46
3059,1828,1758,100,43
3060,593,660,75,44
3061,337,457,75,22
3062,3777,3799,100,50
3063,775,1254,75,45
3064,151,141,100,45
3065,1605,1154,100,4
3066,4883,4996,100,36
3067,228,53,100,2
3068,211,467,50,50
3069,397,309,75,7
3070,1883,2834,75,33
3071,1504,880,100,14
3072,4389,4134,50,13
3073,583,592,75,8
3074,780,1315,100,26
3075,1668,1763,100,45
3076,4927,4928,100,25
3077,48,20,50,6
3078,2794,3107,50,32
3079,448,4104,75,20
3080,4618,4456,100,0
3081,595,3755,50,10
3082,916,4525,100,21
3083,2136,3558,75,12
3084,4589,4501,100,0
3085,4625,4691,50,1
3086,238,124,50,11
3087,4449,4478,75,22
3088,1403,1061,75,6
3089,608,4206,100,5
3090,1823,1661,75,35
3091,2063,3211,50,24
3092,2707,3506,100,41
3093,3913,3657,50,38
3094,1423,1289,75,38
3095,4555,4452,100,49
3096,3846,3878,100,7
3097,4948,4834,50,25
3098,2104,3235,100,50
3099,1443,1402,100,23
3100,3720,3714,50,22
3101,1377,3047,75,7
3102,4334,4217,100,6
3103,1829,3782,100,47
3104,1553,788,100,14
3105,1356,1521,100,26
3106,2748,3028,100,28
3107,2603,2181,50,32
3108,3811,3599,75,50
3109,3790,3761,100,31
3110,1230,1541,50,30
3111,1956,2037,50,34
3112,652,569,50,41
3113,1446,3878,75,39
3114,2998,1987,50,38
3115,787,1291,50,45
3116,2684,3129,50,48
3117,2682,2473,100,45
3118,3582,2889,75,1
3119,423,1834,75,44
3120,145,352,50,38
3121,610,590,75,5
3122,3438,1933,50,37
3123,2126,2498,50,13
3124,1692,1852,50,4
3125,531,431,50,17
3126,1365,796,100,22
3127,4340,4245,50,8
3128,1144,1230,50,36
3129,4830,4832,75,2
3130,2560,3251,100,3
3131,1867,1685,50,30
3132,709,3867,100,4
3133,199,4833,75,31
3134,72,223,75,33
3135,4757,4748,100,22
3136,1264,1069,75,9
3137,2152,4988,100,28
3138,1184,1242,75,34
3139,3653,3775,50,24
3140,2699,2651,75,6
3141,3576,1878,50,44
3142,4985,4866,50,26
3143,4807,4990,100,8
3144,813,1076,100,2
3145,4624,4444,100,14
3146,49,25,50,24
3147,1016,983,100,23
3148,1385,1265,50,27
3149,287,269,75,31
3150,2567,2749,100,5
3151,761,633,50,7
3152,2443,3301,50,35
3153,2622,2592,75,3
3154,546,3357,100,4
3155,4983,4812,100,5
3156,1565,1119,50,42
3157,4810,4966,100,8
3158,4942,4936,100,45
3159,4714,4479,100,49
3160,2771,3371,50,43
3161,780,1568,100,38
3162,3418,2590,50,12
3163,2081,2032,50,11
3164,4885,4883,75,22
3165,1717,1674,100,47
3166,3423,2724,100,49
3167,82,45,75,37
3168,3756,4898,100,8
3169,2019,3500,50,27
3170,325,383,50,14
3171,668,706,50,50
3172,4453,4638,75,42
3173,2743,2286,75,38
3174,596,721,75,35
3175,3067,2186,100,44
3176,755,708,100,44
3177,1291,1143,100,6
3178,4483,4587,50,37
3179,2506,4825,100,24
3180,126,233,100,6
3181,533,4730,100,48
3182,382,725,75,35
3183,1032,1214,50,18
3184,2896,2646,75,1
3185,1257,1540,75,10
3186,310,4901,50,4
3187,1466,1275,50,48
3188,2566,2298,50,13
3189,22,4800,75,0
3190,798,1601,100,7
3191,1808,1738,75,50
3192,1222,1579,75,49
3193,562,4982,50,44
3194,1053,1090,100,49
3195,385,4302,50,16
3196,718,4876,75,47
3197,3906,3832,75,2
3198,528,4888,100,44
3199,2195,2205,50,44
3200,3739,3954,100,31
3201,624,650,50,16
3202,1190,1359,50,49
3203,2537,2652,100,15
3204,1657,1665,75,27
3205,216,1825,100,20
3206,2723,3324,75,17
3207,2341,3382,100,22
3208,226,111,50,25
3209,4122,4089,50,37
3210,657,746,100,47
3211,4536,4516,75,32
3212,1272,1239,50,26
3213,4410,4394,50,44
3214,177,253,75,16
3215,2148,2633,75,25
3216,3297,3210,75,38
3217,118,69,100,14
3218,3261,3590,100,39
3219,382,595,100,34
3220,3671,3947,75,36
3221,3308,2420,100,2
3222,2676,2867,75,16
3223,3598,3794,50,38
3224,3242,2155,75,5
3225,1738,4543,75,9
3226,328,335,100,39
3227,4466,4706,100,1
3228,4505,4639,75,39
3229,1681,4828,75,29
3230,474,4026,100,28
3231,1914,3485,75,11
3232,4717,4750,75,12
3233,3918,3635,100,48
3234,2555,3178,100,34
3235,2453,2758,75,29
3236,2140,4782,75,48
3237,1736,1700,75,38
3238,4110,4148,50,38
3239,3431,2059,75,12
3240,449,3617,50,6
3241,40,313,75,18
3242,646,1657,75,8
3243,3863,3958,100,40
3244,1990,2975,75,7
3245,526,3967,75,18
3246,3359,3373,100,45
3247,836,829,75,33
3248,832,1123,75,37
3249,4615,4479,50,8
3250,4149,4319,100,24
3251,521,369,50,38
3252,2589,2903,75,24
3253,7,53,50,7
3254,1867,4603,75,24
3255,2865,3589,50,49
3256,2405,3610,100,34
3257,4460,4520,75,27
3258,4104,4648,50,49
3259,1806,4727,50,19
3260,1485,872,100,33
3261,522,457,50,17
3262,3808,3649,75,35
3263,3560,3571,100,40
3264,1817,1811,100,26
3265,2195,2715,75,41
3266,4420,4216,50,7
3267,683,4158,75,23
3268,1426,1319,75,10
3269,1712,1741,75,47
3270,2373,2614,75,43
3271,518,4524,75,2
3272,3218,2158,50,4
3273,4687,4612,75,31
3274,427,534,50,13
3275,1205,4332,50,45
3276,4054,4155,50,20
3277,3766,3696,50,17
3278,4143,4297,50,12
3279,3015,3529,75,9
3280,838,1420,75,47
3281,3623,3676,75,2
3282,4241,4205,50,33
3283,4777,4981,75,47
3284,4055,4326,100,39
3285,1661,3346,75,38
3286,3825,4555,75,4
3287,2209,2858,75,11
3288,3397,3415,50,23
3289,4308,4201,50,21
3290,733,669,50,0
3291,4542,4441,100,23
3292,484,300,100,14
3293,73,143,75,12
3294,1064,1267,50,12
3295,1974,2582,100,7
3296,3550,3284,100,17
3297,4800,4969,75,26
3298,4659,4502,50,21
3299,2840,2089,100,39
3300,2757,2584,50,18
3301,2800,2700,100,9
3302,3349,3263,50,9
3303,4151,4199,50,46
3304,188,78,100,45
3305,4196,4122,50,0
3306,1465,1811,100,5
3307,3911,3694,50,37
3308,323,1843,75,16
3309,390,382,100,14
3310,235,268,100,6
3311,1454,1016,75,44
3312,3763,3844,100,4
3313,2037,2541,75,1
3314,1957,2009,100,50
3315,4129,4266,75,32
3316,2143,2689,50,16
3317,2295,3238,100,12
3318,2556,3092,100,40
3319,2284,2319,75,30
3320,3329,2291,100,48
3321,4748,4536,100,9
3322,2834,3035,100,19
3323,1015,1494,50,48
3324,3165,2661,50,6
3325,4174,4983,50,27
3326,4098,4305,100,9
3327,4260,4268,50,5
3328,3664,3750,50,31
3329,1848,1856,100,36
3330,1504,1277,100,47
3331,807,1597,100,5
3332,4397,4388,100,6
3333,3228,1969,100,0
3334,2640,3485,50,43
3335,270,544,100,24
3336,1610,913,50,19
3337,712,597,50,26
3338,4408,4423,75,29
3339,1197,1438,100,49
3340,1379,1811,100,48
3341,4447,4486,75,13
3342,20,1779,100,21
3343,4353,4172,75,32
3344,2101,3357,75,28
3345,4713,4463,75,49
3346,2340,2555,75,8
3347,1110,1323,75,13
3348,3416,4822,100,19
3349,118,26,100,33
3350,485,4265,100,9
3351,1194,1170,50,47
3352,4453,4703,75,40
3353,328,477,50,20
3354,1850,1823,75,18
3355,4049,3949,100,11
3356,770,4999,50,40
3357,2018,3564,75,12
3358,19,3770,75,7
3359,4566,4445,50,29
3360,1276,4155,100,43
3361,2462,2153,100,48
3362,2123,3397,50,35
3363,3109,2344,50,21
3364,2597,3194,50,15
3365,3799,4007,75,21
3366,2069,2910,75,14
3367,2124,3215,100,47
3368,4162,4261,100,11
3369,1324,4321,100,30
3370,4235,4453,50,0
3371,3457,3470,75,28
3372,2690,2220,75,30
3373,1209,1212,75,24
3374,4315,4057,75,45
3375,2784,3186,50,34
3376,4607,4527,50,34
3377,4749,4716,100,31
3378,238,407,75,20
3379,1092,1346,100,44
3380,633,705,100,28
3381,2756,2528,50,46
3382,1726,3743,100,8
3383,4337,4241,50,40
3384,1635,4857,75,20
3385,406,321,50,4
3386,745,645,100,13
3387,2253,3038,100,24
3388,4354,4232,100,23
3389,751,4488,100,12
3390,3195,2101,50,23
3391,680,2745,100,8
3392,4236,4074,75,8
3393,2404,2420,50,42
3394,2938,2783,100,2
3395,4619,4768,75,18
3396,120,9,100,5
3397,1904,2120,75,50
3398,4226,4376,75,14
3399,2669,3579,50,40
3400,2218,3038,50,0
3401,177,77,75,5
3402,374,960,75,18
3403,888,1416,75,9
3404,1953,1895,100,50
3405,2268,1908,100,24
3406,346,4874,75,22
3407,2399,3305,100,29
3408,1139,4563,75,17
3409,3917,3739,50,13
3410,4608,4902,50,38
3411,4488,4982,100,30
3412,1167,1446,50,7
3413,650,4949,100,23
3414,1969,3343,50,14
3415,4547,4626,50,17
3416,1148,991,100,28
3417,3735,3786,50,39
3418,4715,4655,75,39
3419,4153,4393,75,1
3420,970,1572,50,1
